type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4015239,0,83,0,128,1,128,"[83, -80, 4, 0, -16, 14, -14, 11, -13, 8, -13, 4, -15, 1, -16, -2, -19, -3, -21, -4, -24, -3, -26, -2, -27, 0, -27, 1, -27, 3, -26, 4, -24, 5, -21, 4, -18, 3, -16, 1, -13, -1, -12, -4, -10, -7, -10, -11, -10, -13, -10, -15, -11, -17, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 10, -4, 11, -7, 12, -10, 14, -12, 17, -13, 19, -14, 22, -13, 23, -12, 24, -11, 24, -10, 23, -8, 21, -8, 18, -7, 15, -8, 12, -9, 9, -11, 7, -15, 5, -18, 4, -21, 5, -24, 6, -26, 8, -28, 11, -28, 13, -27, 15, -26, 16]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4023399,0,83,0,128,1,128,"[83, -80, 4, 0, -23, 12, -25, 14, -25, 16, -24, 17, -22, 19, -19, 19, -17, 18, -14, 17, -12, 15, -11, 11, -12, 8, -12, 5, -14, 2, -16, 0, -18, -2, -20, -4, -23, -4, -24, -4, -25, -3, -25, -3, -24, -2, -23, -2, -21, -2, -18, -2, -16, -2, -4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 16, 17, 16, 17, 15, 16, 14, 15, 12, 13, 10, 12, 7, 12, 3, 12, -1, 12, -5, 13, -8, 15, -11, 17, -12, 19, -13, 22, -13, 24, -11, 26, -10, 26, -8, 26, -6, 25, -4, 23, -3, 20, -4, 17, -5, 14, -8, 12, -11, 10, -14, 9]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4033288,0,83,0,128,1,128,"[83, -80, 4, 0, 27, 34, 21, 30, 15, 27, 7, 27, 0, 28, -5, 32, -9, 36, -11, 41, -11, 45, -9, 49, -6, 52, -2, 53, 1, 52, 4, 50, 5, 46, 5, 41, 3, 36, 0, 30, -4, 25, -9, 21, -16, 18, -22, 16, -27, 16, -31, 17, -33, 17, -9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 20, 2, 21, 8, 24, 14, 27, 20, 32, 25, 37, 28, 41, 29, 45, 28, 47, 26, 47, 23, 46, 20, 42, 17, 37, 15, 31, 15, 25, 15, 18, 17, 13, 21, 9, 28, 7, 36, 7, 42, 10, 48, 14, 53, 19, 56, 23, 56, 27, 54, 29, 52]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4040584,0,83,0,128,1,128,"[83, -80, 4, 0, 9, 24, 11, 25, 13, 25, 14, 25, 16, 23, 17, 20, 17, 18, 15, 15, 13, 13, 10, 12, 7, 11, 4, 12, 1, 13, -2, 14, -4, 17, -6, 19, -6, 21, -6, 23, -6, 24, -5, 24, -4, 23, -4, 21, -3, 20, -3, 17, -3, 15, -1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, -4, 19, -14, 19, -14, 18, -14, 17, -13, 15, -11, 14, -9, 12, -6, 12, -2, 12, 2, 12, 6, 14, 9, 15, 12, 18, 14, 20, 15, 22, 15, 24, 14, 25, 12, 25, 10, 24, 8, 22, 6, 20, 5, 17, 5, 14, 6, 11, 8, 8, 11, 7, 13]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4049608,0,83,0,128,1,128,"[83, -80, 4, 0, 27, 6, 30, 6, 32, 4, 32, 2, 32, -1, 30, -3, 28, -5, 24, -5, 21, -5, 18, -3, 15, 0, 13, 4, 12, 7, 12, 11, 13, 14, 14, 17, 15, 20, 17, 21, 18, 21, 18, 20, 18, 19, 17, 18, 15, 16, 13, 14, 11, 13, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -3, -28, -3, -27, -3, -26, -3, -25, -2, -22, 0, -19, 2, -16, 5, -13, 9, -11, 13, -9, 17, -8, 21, -8, 24, -9, 26, -11, 28, -13, 28, -16, 27, -18, 25, -19, 23, -19, 20, -18, 17, -17, 15, -14, 15, -10, 15, -5, 17, -2, 18, 1]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4059285,0,83,0,128,1,128,"[83, -80, 4, 0, 22, -11, 23, -13, 24, -15, 23, -16, 22, -18, 19, -18, 16, -18, 14, -17, 12, -15, 11, -12, 11, -9, 11, -5, 12, -2, 14, 0, 17, 2, 19, 4, 21, 5, 23, 5, 24, 4, 23, 4, 22, 3, 21, 3, 19, 2, 17, 2, 15, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -17, -18, -16, -18, -16, -17, -15, -16, -13, -15, -11, -14, -7, -13, -4, -12, 0, -13, 4, -14, 7, -15, 10, -17, 12, -20, 12, -22, 12, -24, 11, -26, 9, -27, 7, -27, 6, -26, 4, -24, 3, -21, 4, -18, 5, -15, 8, -12, 11, -11, 13, -10]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4071491,0,83,0,128,1,128,"[83, -80, 4, 0, 5, 13, 6, 14, 7, 14, 8, 13, 9, 12, 10, 11, 10, 9, 9, 8, 8, 7, 6, 6, 4, 6, 2, 6, 0, 7, -1, 8, -3, 9, -3, 10, -4, 12, -4, 12, -4, 13, -3, 13, -3, 13, -3, 12, -2, 11, -2, 9, -2, 8, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -3, 10, -10, 9, -10, 9, -9, 8, -9, 7, -8, 7, -6, 6, -4, 6, -2, 6, 0, 7, 2, 8, 4, 9, 6, 10, 7, 11, 7, 13, 7, 14, 6, 14, 5, 14, 4, 14, 3, 13, 2, 11, 1, 9, 2, 8, 2, 6, 4, 5, 6, 4, 7]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4081673,0,83,0,128,1,128,"[83, -80, 4, 0, -40, 20, -34, 15, -30, 9, -28, 2, -28, -5, -31, -11, -35, -16, -39, -18, -44, -19, -48, -18, -51, -16, -53, -13, -52, -9, -51, -5, -47, -3, -42, -3, -37, -3, -31, -5, -25, -8, -20, -13, -16, -19, -14, -24, -12, -29, -12, -33, -12, -36, -3, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 4, -8, 19, -14, 19, -21, 20, -27, 22, -32, 25, -36, 29, -38, 34, -38, 38, -37, 40, -35, 40, -31, 39, -28, 37, -25, 33, -23, 27, -21, 21, -22, 14, -25, 8, -31, 3, -37, 0, -43, -2, -50, 0, -55, 3, -59, 6, -61, 10, -60, 15, -58, 18]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4082291,0,83,0,128,1,128,"[83, -80, 4, 0, 4, 25, 5, 26, 7, 27, 9, 27, 11, 25, 13, 23, 13, 21, 12, 18, 11, 15, 8, 13, 5, 12, 2, 12, -2, 13, -4, 14, -7, 16, -9, 18, -10, 20, -10, 21, -10, 22, -9, 23, -9, 22, -8, 21, -7, 19, -7, 16, -6, 14, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -3, 22, -10, 21, -10, 20, -10, 19, -9, 17, -8, 15, -6, 13, -4, 12, 0, 11, 4, 11, 8, 11, 11, 13, 14, 14, 17, 17, 18, 19, 19, 21, 18, 22, 16, 23, 15, 22, 12, 21, 10, 19, 9, 16, 8, 12, 9, 9, 10, 6, 13, 5, 14]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4094122,0,83,0,128,1,128,"[83, -80, 4, 0, 23, 2, 19, 3, 16, 4, 13, 7, 11, 10, 11, 13, 11, 17, 12, 19, 14, 21, 17, 21, 19, 21, 21, 21, 22, 19, 22, 17, 21, 15, 19, 14, 16, 12, 12, 11, 9, 11, 5, 11, 1, 13, -2, 14, -4, 17, -5, 19, -6, 20, -2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -2, 9, -8, 11, -6, 15, -5, 19, -4, 23, -3, 26, -4, 28, -6, 29, -7, 29, -9, 28, -10, 26, -10, 24, -10, 21, -9, 18, -7, 16, -4, 14, -1, 14, 3, 15, 7, 17, 10, 19, 13, 23, 14, 26, 15, 29, 14, 31, 12, 32, 10, 32, 8]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4103242,0,83,0,128,1,128,"[83, -80, 4, 0, 28, 3, 30, 2, 32, 0, 32, -2, 31, -4, 29, -6, 27, -7, 24, -8, 21, -7, 18, -5, 15, -1, 14, 2, 13, 6, 13, 9, 14, 13, 15, 16, 17, 18, 19, 19, 20, 19, 20, 18, 20, 17, 18, 16, 17, 14, 15, 13, 13, 12, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7, -6, -27, -6, -27, -6, -26, -5, -24, -5, -22, -3, -19, 0, -16, 3, -14, 7, -12, 12, -11, 16, -10, 19, -11, 23, -12, 25, -14, 26, -16, 26, -18, 24, -20, 23, -21, 20, -21, 18, -20, 15, -18, 14, -15, 14, -11, 15, -7, 16, -3, 18, -1]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4116650,0,83,0,128,1,128,"[83, -80, 4, 0, 20, 7, 16, 7, 13, 7, 10, 9, 8, 11, 7, 14, 6, 17, 7, 19, 8, 21, 10, 22, 11, 23, 13, 22, 15, 21, 15, 19, 15, 18, 13, 16, 11, 14, 9, 12, 5, 11, 2, 11, -2, 12, -5, 12, -7, 14, -9, 15, -10, 16, -3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -2, 9, -5, 11, -3, 14, -1, 17, 1, 20, 2, 23, 2, 25, 1, 27, 0, 27, -1, 27, -2, 25, -3, 23, -3, 20, -3, 17, -2, 14, 0, 12, 2, 11, 6, 11, 9, 12, 12, 14, 15, 16, 17, 19, 18, 22, 18, 24, 18, 25, 16, 26, 14]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4124425,0,83,0,128,1,128,"[83, -80, 4, 0, -14, -7, -15, -7, -16, -6, -16, -6, -16, -4, -16, -3, -15, -2, -13, -1, -11, -1, -10, -2, -8, -3, -7, -4, -6, -5, -5, -7, -5, -9, -5, -11, -6, -12, -7, -13, -7, -13, -7, -13, -7, -12, -7, -11, -7, -10, -6, -9, -5, -8, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -3, 13, -3, 13, -3, 12, -3, 11, -3, 10, -3, 9, -4, 7, -5, 5, -6, 3, -8, 2, -10, 1, -12, 1, -13, 0, -15, 1, -16, 2, -16, 3, -16, 4, -15, 5, -14, 6, -12, 6, -11, 5, -10, 4, -9, 2, -8, 0, -8, -2, -8, -3]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4133163,0,83,0,128,1,128,"[83, -80, 4, 0, 3, 14, 4, 15, 5, 15, 6, 15, 7, 14, 8, 13, 8, 11, 7, 9, 6, 8, 5, 7, 3, 6, 1, 6, -1, 7, -3, 8, -4, 9, -5, 10, -6, 11, -6, 12, -6, 12, -6, 12, -5, 12, -5, 11, -4, 10, -4, 9, -4, 8, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -2, 11, -8, 11, -8, 10, -8, 10, -7, 9, -6, 8, -5, 7, -3, 6, -1, 6, 1, 6, 3, 7, 5, 8, 7, 9, 8, 10, 9, 12, 9, 13, 8, 13, 8, 13, 7, 13, 5, 12, 4, 11, 4, 9, 3, 7, 4, 5, 5, 4, 6, 3, 7]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4139627,0,83,0,128,1,128,"[83, -80, 4, 0, -21, 12, -19, 9, -17, 6, -16, 2, -17, -2, -18, -5, -20, -7, -23, -8, -26, -9, -28, -8, -30, -6, -31, -4, -30, -2, -29, 0, -27, 0, -24, 0, -21, 0, -18, -2, -15, -4, -12, -7, -10, -10, -9, -13, -9, -16, -9, -18, -9, -20, -3, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 2, -4, 11, -7, 11, -11, 12, -15, 13, -18, 15, -20, 17, -21, 20, -21, 22, -21, 24, -19, 24, -17, 23, -16, 21, -14, 19, -12, 16, -12, 12, -13, 8, -14, 5, -17, 2, -21, 1, -25, 0, -28, 1, -31, 3, -33, 5, -34, 8, -33, 10, -32, 11]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4148139,0,83,0,128,1,128,"[83, -80, 4, 0, -18, 16, -16, 13, -15, 9, -15, 5, -16, 2, -19, -1, -21, -3, -24, -3, -27, -3, -29, -1, -30, 0, -31, 2, -30, 4, -29, 5, -27, 6, -24, 5, -21, 4, -18, 2, -15, -1, -13, -4, -12, -8, -12, -11, -12, -14, -12, -16, -13, -18, -4, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 11, -5, 12, -8, 14, -12, 16, -14, 19, -16, 22, -16, 24, -16, 26, -14, 28, -13, 27, -11, 26, -10, 24, -9, 21, -8, 18, -9, 14, -10, 11, -13, 8, -16, 6, -20, 5, -24, 6, -27, 7, -29, 10, -31, 12, -31, 15, -30, 17, -29, 18]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4161132,0,83,0,128,1,128,"[83, -80, 4, 0, -15, -19, -12, -17, -9, -16, -5, -16, -1, -16, 1, -18, 3, -21, 4, -23, 4, -26, 2, -28, 0, -30, -1, -30, -3, -30, -4, -29, -5, -27, -4, -24, -4, -21, -2, -18, 1, -15, 4, -13, 7, -12, 10, -11, 13, -11, 16, -11, 17, -12, 4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -1, -12, -3, -12, -6, -14, -10, -16, -13, -18, -16, -20, -18, -23, -18, -25, -18, -26, -17, -26, -16, -26, -14, -24, -12, -21, -11, -18, -10, -14, -10, -11, -11, -8, -13, -5, -17, -4, -20, -4, -24, -5, -27, -8, -30, -10, -31, -13, -31, -15, -31, -16, -30]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4173740,0,83,0,128,1,128,"[83, -80, 4, 0, -13, -18, -10, -16, -7, -15, -4, -14, 0, -15, 2, -16, 4, -19, 5, -21, 5, -23, 4, -25, 2, -27, 0, -27, -2, -27, -3, -26, -4, -24, -3, -22, -3, -19, -1, -16, 1, -14, 4, -12, 7, -10, 10, -10, 12, -9, 14, -10, 16, -10, 4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -1, -10, -4, -11, -7, -11, -11, -12, -14, -14, -16, -16, -18, -18, -19, -20, -19, -22, -18, -22, -17, -21, -16, -20, -14, -17, -12, -15, -11, -12, -11, -9, -11, -6, -13, -3, -16, -2, -19, -2, -22, -3, -25, -5, -27, -7, -29, -9, -29, -11, -29, -12, -28]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4182220,0,83,0,128,1,128,"[83, -80, 4, 0, -24, 39, -24, 43, -22, 46, -19, 48, -14, 48, -10, 47, -7, 43, -4, 39, -3, 34, -5, 28, -9, 23, -13, 19, -18, 16, -23, 15, -28, 14, -33, 14, -37, 16, -39, 18, -40, 20, -39, 21, -37, 21, -34, 20, -31, 18, -28, 16, -25, 13, -6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 41, 14, 40, 13, 38, 13, 36, 12, 32, 11, 27, 11, 21, 13, 15, 15, 9, 19, 5, 24, 1, 30, -1, 35, -1, 40, 0, 45, 2, 48, 6, 49, 10, 49, 12, 47, 15, 44, 15, 39, 14, 34, 11, 30, 6, 27, 0, 26, -6, 26, -11, 25]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-15,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4183035,0,83,0,128,1,128,"[83, -80, 4, 0, -12, -9, -13, -9, -14, -9, -15, -8, -15, -7, -15, -6, -14, -4, -13, -4, -11, -3, -9, -4, -8, -4, -6, -5, -5, -7, -4, -8, -3, -10, -3, -12, -3, -13, -4, -14, -4, -14, -4, -14, -4, -13, -4, -12, -4, -11, -3, -10, -3, -9, -1, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -4, 13, -4, 12, -4, 12, -4, 11, -3, 10, -4, 8, -4, 6, -5, 5, -7, 3, -8, 1, -10, 0, -12, -1, -14, -1, -15, -1, -16, 0, -16, 1, -16, 2, -16, 3, -15, 4, -13, 4, -12, 4, -10, 3, -9, 1, -8, -1, -8, -3, -8, -5]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4196365,0,83,0,128,1,128,"[83, -80, 4, 0, -1, 24, -2, 20, -4, 17, -7, 14, -10, 13, -13, 12, -17, 13, -19, 15, -20, 17, -21, 19, -20, 21, -19, 23, -17, 24, -15, 24, -14, 23, -12, 20, -11, 17, -10, 14, -11, 10, -12, 6, -14, 3, -16, 0, -18, -1, -20, -2, -22, -3, -6, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7, 9, 5, 11, 4, 15, 3, 19, 3, 23, 4, 26, 5, 28, 7, 29, 9, 29, 10, 28, 10, 26, 10, 24, 9, 21, 7, 18, 4, 16, 0, 14, -3, 14, -7, 15, -11, 18, -13, 20, -14, 24, -14, 27, -13, 30, -11, 32, -8, 33, -7, 32]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-15,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4203405,0,83,0,128,1,128,"[83, -80, 4, 0, -4, 14, -3, 15, -2, 16, -1, 16, 0, 15, 1, 15, 2, 13, 2, 12, 2, 10, 1, 8, -1, 7, -3, 6, -4, 6, -6, 6, -8, 6, -9, 7, -10, 7, -11, 8, -11, 9, -11, 9, -10, 9, -9, 8, -9, 7, -8, 6, -7, 5, -2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, 13, -3, 13, -3, 12, -3, 11, -2, 10, -2, 9, -1, 7, 0, 6, 2, 5, 4, 4, 6, 4, 8, 4, 10, 4, 12, 5, 13, 6, 13, 7, 13, 8, 13, 9, 12, 9, 11, 9, 9, 8, 8, 6, 7, 4, 7, 2, 7, 0, 8, -1, 8]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4209997,0,83,0,128,1,128,"[83, -80, 4, 0, 21, -3, 18, -1, 15, 1, 13, 4, 12, 7, 12, 10, 13, 12, 14, 14, 17, 15, 19, 16, 20, 15, 22, 14, 22, 12, 22, 10, 21, 9, 19, 8, 16, 7, 13, 7, 10, 7, 7, 9, 4, 11, 2, 13, 0, 15, -1, 17, -1, 18, -1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -2, 7, -8, 10, -7, 13, -6, 16, -6, 20, -6, 22, -7, 24, -9, 25, -10, 25, -12, 24, -12, 22, -13, 20, -12, 18, -10, 15, -8, 13, -6, 12, -3, 12, 1, 14, 4, 16, 6, 19, 8, 22, 9, 25, 8, 28, 8, 29, 6, 30, 4, 29, 2]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4219052,0,83,0,128,1,128,"[83, -80, 4, 0, 23, 5, 19, 6, 15, 6, 12, 9, 10, 11, 9, 15, 9, 18, 10, 21, 12, 23, 14, 23, 17, 23, 18, 23, 20, 21, 20, 19, 19, 17, 17, 15, 15, 13, 11, 12, 8, 12, 4, 12, 0, 13, -3, 15, -5, 16, -7, 18, -7, 20, -2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -2, 10, -6, 12, -3, 16, -1, 20, 0, 23, 1, 26, 1, 28, 0, 30, -1, 31, -3, 30, -4, 28, -5, 25, -5, 22, -5, 19, -3, 16, -1, 14, 2, 13, 6, 13, 9, 15, 13, 17, 16, 20, 18, 24, 18, 27, 18, 29, 17, 30, 15, 30, 13]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4229294,0,83,0,128,1,128,"[83, -80, 4, 0, 41, 19, 44, 19, 47, 16, 49, 13, 49, 9, 47, 5, 44, 2, 39, 0, 34, 0, 28, 2, 24, 5, 20, 10, 18, 15, 16, 21, 16, 26, 16, 31, 18, 35, 20, 37, 22, 38, 23, 37, 23, 35, 21, 32, 20, 29, 17, 26, 14, 24, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -11, 5, -43, 5, -43, 5, -41, 5, -38, 5, -34, 6, -29, 9, -24, 12, -18, 17, -13, 23, -10, 28, -8, 34, -6, 40, -7, 45, -8, 47, -11, 48, -14, 47, -18, 44, -21, 41, -22, 37, -22, 32, -19, 28, -15, 26, -10, 26, -4, 27, 2, 28, 6]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4240942,0,83,0,128,1,128,"[83, -80, 4, 0, 25, 2, 27, 1, 28, -1, 28, -3, 27, -5, 26, -6, 23, -7, 21, -8, 18, -7, 15, -5, 13, -2, 12, 1, 12, 4, 12, 8, 13, 11, 15, 13, 16, 15, 17, 15, 18, 15, 19, 15, 18, 14, 17, 13, 16, 11, 14, 10, 12, 10, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -5, -24, -5, -24, -4, -23, -4, -21, -3, -19, -2, -17, 0, -14, 3, -12, 7, -10, 11, -9, 14, -9, 17, -9, 20, -10, 22, -12, 23, -14, 23, -16, 21, -18, 20, -19, 18, -19, 15, -18, 13, -16, 12, -13, 12, -10, 13, -6, 14, -3, 16, -1]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4250510,0,83,0,128,1,128,"[83, -80, 4, 0, 23, -5, 20, -3, 17, 0, 15, 3, 14, 7, 14, 10, 16, 13, 18, 15, 20, 16, 22, 16, 24, 16, 26, 15, 26, 13, 26, 11, 24, 9, 22, 8, 19, 7, 15, 7, 11, 8, 8, 10, 5, 12, 2, 14, 0, 17, 0, 19, -1, 21, -1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -3, 6, -10, 10, -9, 14, -9, 18, -9, 21, -10, 24, -11, 26, -14, 26, -16, 26, -17, 25, -17, 23, -17, 21, -16, 18, -14, 16, -11, 14, -8, 14, -5, 14, -1, 16, 3, 19, 6, 22, 7, 26, 7, 29, 7, 32, 5, 33, 4, 34, 1, 33, -1]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4258511,0,83,0,128,1,128,"[83, -80, 4, 0, 25, 4, 27, 4, 28, 2, 28, 0, 27, -2, 26, -4, 24, -5, 21, -6, 18, -5, 15, -3, 13, -1, 12, 2, 11, 6, 12, 9, 12, 12, 13, 14, 15, 16, 16, 17, 17, 17, 17, 16, 17, 15, 16, 14, 15, 13, 13, 11, 11, 10, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -2, -25, -2, -24, -2, -23, -2, -22, -1, -20, 0, -17, 2, -14, 4, -12, 8, -10, 11, -8, 15, -8, 18, -8, 21, -9, 23, -10, 24, -12, 24, -14, 23, -16, 21, -17, 19, -17, 17, -17, 15, -15, 13, -12, 13, -9, 13, -5, 15, -2, 16, 0]",2024-09-09 17:46:40
CSI_Data,STA,d8:d8:66:4a:d4:1e,-16,11,1,7,0,0,1,0,0,0,1,-97,0,6,0,4272271,0,83,0,128,1,128,"[83, -80, 4, 0, 42, -5, 36, -2, 30, 3, 26, 8, 24, 15, 24, 21, 26, 26, 29, 30, 32, 32, 37, 32, 41, 31, 43, 29, 44, 26, 44, 22, 41, 19, 37, 17, 32, 15, 25, 14, 19, 15, 13, 18, 8, 21, 3, 26, 0, 30, -1, 34, -2, 37, -1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -4, 14, -15, 19, -13, 25, -11, 32, -11, 39, -12, 43, -14, 47, -17, 48, -21, 48, -24, 46, -25, 43, -25, 38, -24, 34, -21, 30, -17, 27, -12, 25, -6, 25, 1, 29, 8, 33, 13, 39, 16, 45, 17, 51, 17, 56, 15, 58, 12, 59, 8, 59, 5]",2024-09-09 17:46:40
